task,route,estimator,score_type,balance,fraction,metric,seed,comparison,left_mean,high_mean,gap,left_mask_n,high_mask_n,direction
sst2,pretrained,raw,positive,layer_balanced,0.01,accuracy,1234,random_minus_high,0.8305619266055044,0.4908256880733945,0.33973623853210994,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.01,accuracy,1337,low_minus_high,0.8211009174311926,0.4908256880733945,0.33027522935779813,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.01,accuracy,1337,random_minus_high,0.8222477064220183,0.4908256880733945,0.3314220183486238,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.01,accuracy,2027,low_minus_high,0.8302752293577982,0.4908256880733945,0.3394495412844037,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.01,accuracy,2027,random_minus_high,0.8281536697247708,0.4908256880733945,0.3373279816513763,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.01,ece,1234,low_minus_high,0.10129844895314388,0.009174317121505737,-0.09212413183163815,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.01,ece,1234,random_minus_high,0.1017937490729492,0.009174317121505737,-0.09261943195144347,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.01,ece,1337,low_minus_high,0.10962362824406513,0.009174317121505737,-0.10044931112255939,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.01,ece,1337,random_minus_high,0.10970060903823782,0.009174317121505737,-0.10052629191673208,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.01,ece,2027,low_minus_high,0.09842695946079205,0.009174317121505737,-0.08925264233928631,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.01,ece,2027,random_minus_high,0.0991161435536182,0.009174317121505737,-0.08994182643211246,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.01,nll,1234,low_minus_high,0.5111594976635154,0.6931471824645996,0.18198768480108418,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.01,nll,1234,random_minus_high,0.5075080934194249,0.6931471824645996,0.18563908904517468,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.01,nll,1337,low_minus_high,0.5476000442964222,0.6931471824645996,0.14554713816817744,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.01,nll,1337,random_minus_high,0.543350945262734,0.6931471824645996,0.14979623720186563,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.01,nll,2027,low_minus_high,0.5014204019253407,0.6931471824645996,0.19172678053925896,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.01,nll,2027,random_minus_high,0.49842567337215493,0.6931471824645996,0.19472150909244468,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.02,accuracy,1234,low_minus_high,0.8291284403669725,0.4908256880733945,0.33830275229357804,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.02,accuracy,1234,random_minus_high,0.8318233944954129,0.4908256880733945,0.3409977064220184,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.02,accuracy,1337,low_minus_high,0.823394495412844,0.4908256880733945,0.33256880733944955,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.02,accuracy,1337,random_minus_high,0.8229357798165138,0.4908256880733945,0.3321100917431193,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.02,accuracy,2027,low_minus_high,0.8325688073394495,0.4908256880733945,0.341743119266055,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.02,accuracy,2027,random_minus_high,0.8288417431192661,0.4908256880733945,0.33801605504587157,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.02,ece,1234,low_minus_high,0.10084345163000807,0.009174317121505737,-0.09166913450850234,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.02,ece,1234,random_minus_high,0.10073355747275639,0.009174317121505737,-0.09155924035125065,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.02,ece,1337,low_minus_high,0.11132265599425922,0.009174317121505737,-0.10214833887275349,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.02,ece,1337,random_minus_high,0.10840478335470223,0.009174317121505737,-0.0992304662331965,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.02,ece,2027,low_minus_high,0.09940916384934084,0.009174317121505737,-0.0902348467278351,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.02,ece,2027,random_minus_high,0.09711383712689273,0.009174317121505737,-0.08793952000538699,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.02,nll,1234,low_minus_high,0.5116586614092555,0.6931471824645996,0.18148852105534408,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.02,nll,1234,random_minus_high,0.5017281245064298,0.6931471824645996,0.19141905795816982,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.02,nll,1337,low_minus_high,0.5450618693587976,0.6931471824645996,0.14808531310580197,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.02,nll,1337,random_minus_high,0.537649220569965,0.6931471824645996,0.1554979618946346,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.02,nll,2027,low_minus_high,0.4987812496106559,0.6931471824645996,0.1943659328539437,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.02,nll,2027,random_minus_high,0.49288854363861434,0.6931471824645996,0.20025863882598527,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.05,accuracy,1234,low_minus_high,0.8314220183486238,0.4908256880733945,0.34059633027522934,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.05,accuracy,1234,random_minus_high,0.8330275229357799,0.4908256880733945,0.34220183486238537,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.05,accuracy,1337,low_minus_high,0.8211009174311926,0.4908256880733945,0.33027522935779813,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.05,accuracy,1337,random_minus_high,0.8229357798165138,0.4908256880733945,0.3321100917431193,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.05,accuracy,2027,low_minus_high,0.8302752293577982,0.4908256880733945,0.3394495412844037,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.05,accuracy,2027,random_minus_high,0.8301032110091745,0.4908256880733945,0.33927752293578,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.05,ece,1234,low_minus_high,0.10033655686355691,0.009174317121505737,-0.09116223974205118,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.05,ece,1234,random_minus_high,0.09502798739571812,0.009174317121505737,-0.08585367027421238,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.05,ece,1337,low_minus_high,0.1099672245442681,0.009174317121505737,-0.10079290742276237,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.05,ece,1337,random_minus_high,0.10357882330602819,0.009174317121505737,-0.09440450618452245,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.05,ece,2027,low_minus_high,0.09672925206267169,0.009174317121505737,-0.08755493494116595,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.05,ece,2027,random_minus_high,0.09303947294399573,0.009174317121505737,-0.08386515582248999,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.05,nll,1234,low_minus_high,0.5148994829676566,0.6931471824645996,0.17824769949694297,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.05,nll,1234,random_minus_high,0.4875779125668586,0.6931471824645996,0.205569269897741,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.05,nll,1337,low_minus_high,0.5473883138337267,0.6931471824645996,0.14575886863087295,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.05,nll,1337,random_minus_high,0.5225146053991188,0.6931471824645996,0.17063257706548085,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.05,nll,2027,low_minus_high,0.4983312653018794,0.6931471824645996,0.19481591716272023,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.05,nll,2027,random_minus_high,0.47812941231585426,0.6931471824645996,0.21501777014874535,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.1,accuracy,1234,low_minus_high,0.8348623853211009,0.4908256880733945,0.3440366972477064,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.1,accuracy,1234,random_minus_high,0.8310206422018348,0.4908256880733945,0.3401949541284403,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.1,accuracy,1337,low_minus_high,0.8176605504587156,0.4908256880733945,0.32683486238532106,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.1,accuracy,1337,random_minus_high,0.8231077981651376,0.4908256880733945,0.3322821100917431,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.1,accuracy,2027,low_minus_high,0.8245412844036697,0.4908256880733945,0.3337155963302752,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.1,accuracy,2027,random_minus_high,0.8259174311926605,0.4908256880733945,0.335091743119266,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.1,ece,1234,low_minus_high,0.10259509238666364,0.009174317121505737,-0.09342077526515791,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.1,ece,1234,random_minus_high,0.08687049876325843,0.009174317121505737,-0.0776961816417527,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.1,ece,1337,low_minus_high,0.11425363400343064,0.009174317121505737,-0.1050793168819249,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.1,ece,1337,random_minus_high,0.09436964937586599,0.009174317121505737,-0.08519533225436025,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.1,ece,2027,low_minus_high,0.09817866958886712,0.009174317121505737,-0.08900435246736138,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.1,ece,2027,random_minus_high,0.08514892514697134,0.009174317121505737,-0.0759746080254656,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.1,nll,1234,low_minus_high,0.527026764843442,0.6931471824645996,0.1661204176211576,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.1,nll,1234,random_minus_high,0.46409515110997984,0.6931471824645996,0.22905203135461977,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.1,nll,1337,low_minus_high,0.5630764758914982,0.6931471824645996,0.13007070657310138,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.1,nll,1337,random_minus_high,0.49243428232062847,0.6931471824645996,0.20071290014397114,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.1,nll,2027,low_minus_high,0.5128966217194129,0.6931471824645996,0.18025056074518675,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.1,nll,2027,random_minus_high,0.4576585105936461,0.6931471824645996,0.23548867187095351,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.2,accuracy,1234,low_minus_high,0.8245412844036697,0.4908256880733945,0.3337155963302752,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.2,accuracy,1234,random_minus_high,0.8273509174311927,0.4908256880733945,0.3365252293577982,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.2,accuracy,1337,low_minus_high,0.8142201834862385,0.4908256880733945,0.323394495412844,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.2,accuracy,1337,random_minus_high,0.820584862385321,0.4908256880733945,0.32975917431192653,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.2,accuracy,2027,low_minus_high,0.8222477064220184,0.4908256880733945,0.3314220183486239,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.2,accuracy,2027,random_minus_high,0.8173738532110091,0.4908256880733945,0.3265481651376146,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.2,ece,1234,low_minus_high,0.11601384082852406,0.009174317121505737,-0.10683952370701832,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.2,ece,1234,random_minus_high,0.06802986662128699,0.009174317121505737,-0.05885554949978125,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.2,ece,1337,low_minus_high,0.1267174158688089,0.009174317121505737,-0.11754309874730318,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.2,ece,1337,random_minus_high,0.07571133712526681,0.009174317121505737,-0.06653702000376108,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.2,ece,2027,low_minus_high,0.10654319534056267,0.009174317121505737,-0.09736887821905693,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.2,ece,2027,random_minus_high,0.07116358100823389,0.009174317121505737,-0.06198926388672815,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.2,nll,1234,low_minus_high,0.5787008628932708,0.6931471824645996,0.11444631957132878,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.2,nll,1234,random_minus_high,0.4296190652141877,0.6931471824645996,0.2635281172504119,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.2,nll,1337,low_minus_high,0.6217915637230654,0.6931471824645996,0.07135561874153418,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.2,nll,1337,random_minus_high,0.4582221188949882,0.6931471824645996,0.2349250635696114,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.2,nll,2027,low_minus_high,0.567784906527318,0.6931471824645996,0.12536227593728166,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.2,nll,2027,random_minus_high,0.4371976109819675,0.6931471824645996,0.2559495714826321,20,1,positive_means_high_pruning_is_more_harmful
