task,route,seed,mask_seed,mask_id,estimator,score_type,balance,mode,fraction,metric,value
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.3,ece,0.05268624568146621
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.0,accuracy,0.8222477064220184
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.0,nll,0.5489154832625608
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.0,ece,0.11043930744265523
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.001,accuracy,0.8211009174311926
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.001,nll,0.5509130749680581
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.001,ece,0.11100701356154774
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.005,accuracy,0.823394495412844
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.005,nll,0.5481601827735201
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.005,ece,0.11026214206578921
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.01,accuracy,0.8222477064220184
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.01,nll,0.5424349529480715
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.01,ece,0.10803777803594994
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.02,accuracy,0.8211009174311926
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.02,nll,0.5388444705840645
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.02,ece,0.10844740993713597
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.05,accuracy,0.8256880733944955
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.05,nll,0.5141410617106551
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.05,ece,0.10070540482481993
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.1,accuracy,0.8268348623853211
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.1,nll,0.48878965519983836
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.1,ece,0.09147300764435085
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.2,accuracy,0.8302752293577982
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.2,nll,0.44218177806346787
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.2,ece,0.07898240884020072
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.3,accuracy,0.8211009174311926
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.3,nll,0.4138894414683001
sst2,pretrained,1337,1339,2,random,positive,layer_balanced,random,0.3,ece,0.040700324872487426
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.0,accuracy,0.8222477064220184
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.0,nll,0.5489154832625608
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.0,ece,0.11043930744265523
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.001,accuracy,0.819954128440367
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.001,nll,0.5494106731830387
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.001,ece,0.11125779169176836
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.005,accuracy,0.8211009174311926
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.005,nll,0.5466180561332528
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.005,ece,0.10966093818825412
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.01,accuracy,0.8211009174311926
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.01,nll,0.5416299979621118
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.01,ece,0.11004374894684266
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.02,accuracy,0.823394495412844
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.02,nll,0.53672149804754
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.02,ece,0.10726985413341372
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.05,accuracy,0.8211009174311926
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.05,nll,0.5168199629411785
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.05,ece,0.09918419739776096
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.1,accuracy,0.8211009174311926
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.1,nll,0.4804498747401281
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.1,ece,0.09470347227568254
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.2,accuracy,0.8027522935779816
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.2,nll,0.48218171284833083
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.2,ece,0.07938132308128143
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.3,accuracy,0.783256880733945
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.3,nll,0.4629568998966742
sst2,pretrained,1337,1340,3,random,positive,layer_balanced,random,0.3,ece,0.05744036320261908
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.0,accuracy,0.8222477064220184
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.0,nll,0.5489154832625608
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.0,ece,0.11043930744265523
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.001,accuracy,0.819954128440367
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.001,nll,0.5484983811684705
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.001,ece,0.11131355568293488
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.005,accuracy,0.8222477064220184
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.005,nll,0.5458459383850798
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.005,ece,0.11094016845380428
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.01,accuracy,0.8245412844036697
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.01,nll,0.544159845748079
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.01,ece,0.11085612923904264
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.02,accuracy,0.8222477064220184
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.02,nll,0.5404301520881303
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.02,ece,0.10746073755189856
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.05,accuracy,0.8256880733944955
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.05,nll,0.5219885039766994
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.05,ece,0.10431873645962597
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.1,accuracy,0.8142201834862385
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.1,nll,0.49980366599122317
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.1,ece,0.10094685122704453
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.2,accuracy,0.8302752293577982
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.2,nll,0.4431033085245605
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.2,ece,0.07324296973894029
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.3,accuracy,0.8222477064220184
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.3,nll,0.4160618853131565
sst2,pretrained,1337,1341,4,random,positive,layer_balanced,random,0.3,ece,0.03983621952731242
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.0,accuracy,0.8222477064220184
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.0,nll,0.5489154832625608
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.0,ece,0.11043930744265523
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.001,accuracy,0.8222477064220184
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.001,nll,0.5495158494065661
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.001,ece,0.11188551788232648
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.005,accuracy,0.823394495412844
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.005,nll,0.5471917475582263
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.005,ece,0.11114467200987435
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.01,accuracy,0.8222477064220184
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.01,nll,0.5413731145202567
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.01,ece,0.10865738378764278
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.02,accuracy,0.8245412844036697
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.02,nll,0.5331126322986883
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.02,ece,0.1060951948112071
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.05,accuracy,0.823394495412844
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.05,nll,0.5175711055961224
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.05,ece,0.10279211355721862
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.1,accuracy,0.8291284403669725
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.1,nll,0.47874646285258304
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.1,ece,0.08881454654286158
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.2,accuracy,0.8314220183486238
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.2,nll,0.4246389600661917
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.2,ece,0.061379954629876
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.3,accuracy,0.819954128440367
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.3,nll,0.40735333611112123
sst2,pretrained,1337,1342,5,random,positive,layer_balanced,random,0.3,ece,0.03974597096151883
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.0,accuracy,0.8222477064220184
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.0,nll,0.5489154832625608
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.0,ece,0.11043930744265523
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.001,accuracy,0.8222477064220184
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.001,nll,0.5476265514115675
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.001,ece,0.11061541270887443
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.005,accuracy,0.8222477064220184
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.005,nll,0.5466227342776202
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.005,ece,0.1094795570408792
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.01,accuracy,0.823394495412844
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.01,nll,0.5458706431432602
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.01,ece,0.110865828263773
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.02,accuracy,0.823394495412844
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.02,nll,0.5390802017592509
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.02,ece,0.10388908204794
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.05,accuracy,0.8245412844036697
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.05,nll,0.5284813339010291
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.05,ece,0.10071625514203109
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.1,accuracy,0.8302752293577982
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.1,nll,0.49419923960615736
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.1,ece,0.09944569690854643
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.2,accuracy,0.8222477064220184
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.2,nll,0.4483054673999821
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.2,ece,0.07792355205963913
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.3,accuracy,0.8176605504587156
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.3,nll,0.426807515391516
sst2,pretrained,1337,1343,6,random,positive,layer_balanced,random,0.3,ece,0.046982780870296725
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.0,accuracy,0.8222477064220184
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.0,nll,0.5489154832625608
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.0,ece,0.11043930744265523
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.001,accuracy,0.823394495412844
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.001,nll,0.5494760947489957
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.001,ece,0.11143323907532077
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.005,accuracy,0.8211009174311926
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.005,nll,0.5457503164033277
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.005,ece,0.10957217952576764
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.01,accuracy,0.823394495412844
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.01,nll,0.5486477391982297
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.01,ece,0.11088947073331934
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.02,accuracy,0.8222477064220184
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.02,nll,0.5382051738577152
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.02,ece,0.10478600372405404
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.05,accuracy,0.819954128440367
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.05,nll,0.5250542699743849
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.05,ece,0.10140321292888421
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.1,accuracy,0.8188073394495413
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.1,nll,0.5048162321978753
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.1,ece,0.09715442834295174
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.2,accuracy,0.8073394495412844
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.2,nll,0.498093967590857
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.2,ece,0.0876558077941787
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.3,accuracy,0.7626146788990825
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.3,nll,0.5277457879770786
sst2,pretrained,1337,1344,7,random,positive,layer_balanced,random,0.3,ece,0.09012269579919963
sst2,pretrained,1337,1345,8,random,positive,layer_balanced,random,0.0,accuracy,0.8222477064220184
sst2,pretrained,1337,1345,8,random,positive,layer_balanced,random,0.0,nll,0.5489154832625608
sst2,pretrained,1337,1345,8,random,positive,layer_balanced,random,0.0,ece,0.11043930744265523
sst2,pretrained,1337,1345,8,random,positive,layer_balanced,random,0.001,accuracy,0.8222477064220184
sst2,pretrained,1337,1345,8,random,positive,layer_balanced,random,0.001,nll,0.54770006253085
sst2,pretrained,1337,1345,8,random,positive,layer_balanced,random,0.001,ece,0.110286959967214
